femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incident_duration
FM-5277-UT,5277,UT,FM,2018-09-21 00:00:00+00:00,2018,Fire,BALD MOUNTAIN FIRE,False,False,True,True,2018-09-21 00:00:00+00:00,2018-09-24 00:00:00+00:00,2019-04-10T00:00:00.000Z,False,49,049,99049,Utah (County),18108,,2018092201,8,,2024-08-27T18:22:14.800Z,c771ab4f5ff731e7fd88fdf18f9a862ccec1d5b3,ee0f3654-bb33-4d9d-90f8-9612c08dff91,3.0
FM-5276-WY,5276,WY,FM,2018-09-18 00:00:00+00:00,2018,Fire,ROOSEVELT FIRE,False,False,True,True,2018-09-18 00:00:00+00:00,2018-10-06 00:00:00+00:00,2023-07-19T00:00:00.000Z,False,56,035,99035,Sublette (County),18105,,2018091901,8,,2024-08-27T18:22:14.800Z,5354739576f70daa03cc238ff1d22983309c0162,69ab27b1-e1cd-4392-bf86-0d117b44bf44,18.0
FM-5273-WA,5273,WA,FM,2018-08-13 00:00:00+00:00,2018,Fire,BOYD'S FIRE,False,False,True,True,2018-08-11 00:00:00+00:00,2018-08-27 00:00:00+00:00,,False,53,019,99019,Ferry (County),18088,,2018081401,10,,2024-08-27T18:22:14.800Z,23563a9758c572942bbec5ed36724a7961806387,49ad9847-e935-4929-a076-6f9f5bda21a2,16.0
FM-5272-SD,5272,SD,FM,2018-08-12 00:00:00+00:00,2018,Fire,VINEYARD FIRE,False,False,True,True,2018-08-11 00:00:00+00:00,2018-08-14 00:00:00+00:00,2022-01-25T00:00:00.000Z,False,46,047,99047,Fall River (County),18087,,2018081202,8,,2024-08-27T18:22:14.800Z,8fb62921f5e2615a858d382c2ff096237b841fd2,638ccf76-2b29-489b-aefe-674d22e32e23,3.0
FM-5271-WA,5271,WA,FM,2018-08-12 00:00:00+00:00,2018,Fire,GRASS VALLEY FIRE,False,False,True,True,2018-08-11 00:00:00+00:00,2018-08-15 00:00:00+00:00,,False,53,017,99017,Douglas (County),18084,,2018081201,10,,2024-08-27T18:22:14.800Z,6071a8e2b671c50a96041d17cd9ad6d822f35d56,f957a6f5-f43a-4bcd-9a7c-a0c9ac600385,4.0
FM-5271-WA,5271,WA,FM,2018-08-12 00:00:00+00:00,2018,Fire,GRASS VALLEY FIRE,False,False,True,True,2018-08-11 00:00:00+00:00,2018-08-15 00:00:00+00:00,,False,53,025,99025,Grant (County),18084,,2018081201,10,,2024-08-27T18:22:14.800Z,37514fa19d745c8243bb47cb5e087c4d9aebdeb8,9ed0b2f7-6875-4447-975f-ca9e4a6f8b05,4.0
DR-4796-IA,4796,IA,DR,2024-06-24 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES",False,False,True,True,2024-06-16 00:00:00+00:00,2024-07-23 00:00:00+00:00,,False,19,061,99061,Dubuque (County),24070,2024-10-22T00:00:00.000Z,2024062201,7,"F,K,W",2024-08-28T14:22:22.760Z,ad31fbd5d0cdbe2ab7751e9ab68afd7f799032f8,9f5a3b11-ed3b-440c-8b61-4f984714f8db,37.0
FM-5270-WA,5270,WA,FM,2018-08-11 00:00:00+00:00,2018,Fire,COUGAR CREEK FIRE,False,False,True,True,2018-08-10 00:00:00+00:00,2018-08-27 00:00:00+00:00,,False,53,007,99007,Chelan (County),18086,,2018081103,10,,2024-08-27T18:22:14.800Z,12c90f8853dcd4d6981315ade18d335c404c5df8,c2596803-0c22-4a04-bce8-d8102ecfa9c2,17.0
FM-5269-WA,5269,WA,FM,2018-08-11 00:00:00+00:00,2018,Fire,HAWK FIRE,False,False,True,True,2018-08-10 00:00:00+00:00,2018-08-17 00:00:00+00:00,,False,53,000,79995,Yakama Reservation,18085,,2018081101,10,,2024-08-27T18:22:14.800Z,34c68bee50c819b25c84aef60209cd2e87b1d14a,0f652052-108d-41b8-859c-ca64308a0aa0,7.0
FM-5269-WA,5269,WA,FM,2018-08-11 00:00:00+00:00,2018,Fire,HAWK FIRE,False,False,True,True,2018-08-10 00:00:00+00:00,2018-08-17 00:00:00+00:00,,False,53,077,99077,Yakima (County),18085,,2018081101,10,,2024-08-27T18:22:14.800Z,5a9892fedd3a49b100bcb02facca435267dcf430,6a472268-e7f5-462f-bebc-c2b4b4f81018,7.0
FM-5268-CA,5268,CA,FM,2018-08-09 00:00:00+00:00,2018,Fire,HOLY FIRE,False,False,True,True,2018-08-09 00:00:00+00:00,2018-08-18 00:00:00+00:00,,False,06,065,99065,Riverside (County),18082,,2018080901,9,,2024-08-27T18:22:14.800Z,1119edfc4a9aac87cf8676b00525e0e3830133b8,a95ce11c-bc07-4688-8456-0a7a4f258de8,9.0
FM-5267-UT,5267,UT,FM,2018-08-06 00:00:00+00:00,2018,Fire,HILLTOP FIRE,False,False,True,True,2018-08-06 00:00:00+00:00,2018-08-11 00:00:00+00:00,2022-09-21T00:00:00.000Z,False,49,039,99039,Sanpete (County),18080,,2018080701,8,,2024-08-27T18:22:14.800Z,0ba8c2668ab570c55902968392d013c4ae194697,7b5d1136-a0cc-4a17-b864-2070d800af03,5.0
FM-5266-WA,5266,WA,FM,2018-08-04 00:00:00+00:00,2018,Fire,ANGEL SPRINGS FIRE,False,False,True,True,2018-08-02 00:00:00+00:00,2018-08-10 00:00:00+00:00,,False,53,043,99043,Lincoln (County),18079,,2018080403,10,,2024-08-27T18:22:14.800Z,a82a104495fc65a05c409f2535b15a825de7ba32,2031c74d-3ebe-4b32-92ef-50d81b5af390,8.0
FM-5264-TX,5264,TX,FM,2018-07-29 00:00:00+00:00,2018,Fire,PARK ROAD FIRE,False,False,True,True,2018-07-29 00:00:00+00:00,,2021-08-12T00:00:00.000Z,False,48,053,99053,Burnet (County),18073,,2018073002,6,,2024-08-27T18:22:14.800Z,760149db29dd741253c02bef22e1df6fbc15bcd1,0d830a74-7458-4f0e-9f14-0a83b74909b6,
FM-5263-ID,5263,ID,FM,2018-07-29 00:00:00+00:00,2018,Fire,GRASSY RIDGE FIRE,False,False,True,True,2018-07-28 00:00:00+00:00,2018-07-30 00:00:00+00:00,2024-06-28T00:00:00.000Z,False,16,033,99033,Clark (County),18072,,2018072902,10,,2024-08-27T18:22:14.800Z,7fef888e172839eb3c0bdf9f99b0ac7410373961,4765496d-3dcd-48a6-a556-23618ac9f8e5,2.0
FM-5262-CA,5262,CA,FM,2018-07-28 00:00:00+00:00,2018,Fire,MENDOCINO FIRE COMPLEX,False,False,True,True,2018-07-29 00:00:00+00:00,2018-08-20 00:00:00+00:00,,False,06,000,34659,Hopland Rancheria (Indian Reservation),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,838c056cbc2d4fa1957e4894280e580a055c9242,45de7fef-4129-41e2-bf53-ba6dae62a7b1,22.0
FM-5262-CA,5262,CA,FM,2018-07-28 00:00:00+00:00,2018,Fire,MENDOCINO FIRE COMPLEX,False,False,True,True,2018-07-29 00:00:00+00:00,2018-08-20 00:00:00+00:00,,False,06,033,99033,Lake (County),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,c4d6a2a9b841eb9f385b277ba58e6a34ebfdd528,bb639c8f-fbf0-4bc4-811f-ad6d85c5812e,22.0
FM-5262-CA,5262,CA,FM,2018-07-28 00:00:00+00:00,2018,Fire,MENDOCINO FIRE COMPLEX,False,False,True,True,2018-07-29 00:00:00+00:00,2018-08-20 00:00:00+00:00,,False,06,045,99045,Mendocino (County),18070,,2018072901,9,,2024-08-27T18:22:14.800Z,0d6988c081b309e6f4dc67c646ef836898cb77a3,fc3a581e-a773-40ef-8220-c168432a3d63,22.0
FM-5261-WA,5261,WA,FM,2018-07-28 00:00:00+00:00,2018,Fire,CHELAN HILLS FIRE,False,False,True,True,2018-07-27 00:00:00+00:00,2018-08-01 00:00:00+00:00,,False,53,017,99017,Douglas (County),18071,,2018072801,10,,2024-08-27T18:22:14.800Z,e29e0152f0be0b76938d728fe13cb5e5dd9e93bb,5c75f74f-11c0-452a-9776-f1c6170604a4,5.0
DR-4796-IA,4796,IA,DR,2024-06-24 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES",False,False,True,True,2024-06-16 00:00:00+00:00,2024-07-23 00:00:00+00:00,,False,19,097,99097,Jackson (County),24070,2024-10-22T00:00:00.000Z,2024062201,7,"F,K,W",2024-08-28T14:22:22.760Z,c0b9a13f0ff4398eeebce1c2477eaf8b5a43ae6a,41c0df7c-2d04-4e0a-8cc5-17bb19739424,37.0
FM-5260-CA,5260,CA,FM,2018-07-25 00:00:00+00:00,2018,Fire,CRANSTON FIRE,False,False,True,True,2018-07-25 00:00:00+00:00,2018-08-01 00:00:00+00:00,,False,06,065,99065,Riverside (County),18068,,2018072601,9,,2024-08-27T18:22:14.800Z,d2f1d632035cf1a9c41fae918c9ab8f3e7e3b0f3,83afae9d-68d2-491b-a142-123910a1a8bd,7.0
FM-5259-CA,5259,CA,FM,2018-07-23 00:00:00+00:00,2018,Fire,CARR FIRE,False,False,True,True,2018-07-23 00:00:00+00:00,2018-08-18 00:00:00+00:00,,False,06,089,99089,Shasta (County),18066,,2018072401,9,,2024-08-27T18:22:14.800Z,892a05867035e12b90ba5de30f1c4f18fe22b9d4,b7af8786-c016-4e90-b817-5417d7989901,26.0
FM-5259-CA,5259,CA,FM,2018-07-23 00:00:00+00:00,2018,Fire,CARR FIRE,False,False,True,True,2018-07-23 00:00:00+00:00,2018-08-18 00:00:00+00:00,,False,06,105,99105,Trinity (County),18066,,2018072401,9,,2024-08-27T18:22:14.800Z,9e4a3a72e33fc7fc97ddb722952a9fd954058057,e98aa853-2980-4a5e-8d32-ce2e878724f7,26.0
FM-5258-TX,5258,TX,FM,2018-07-23 00:00:00+00:00,2018,Fire,259 FIRE,False,False,True,True,2018-07-23 00:00:00+00:00,,2021-08-12T00:00:00.000Z,False,48,049,99049,Brown (County),18067,,2018072402,6,,2024-08-27T18:22:14.800Z,c55a8c94fe9a75e87fe800dd823864bfede05964,95c9f0b8-1bb9-48f5-a30e-bc17dddbc5bd,
FM-5257-WA,5257,WA,FM,2018-07-20 00:00:00+00:00,2018,Fire,BUCKSHOT FIRE,False,False,True,True,2018-07-19 00:00:00+00:00,2018-07-21 00:00:00+00:00,,False,53,025,99025,Grant (County),18065,,2018072001,10,,2024-08-27T18:22:14.800Z,22b089ea7f4e42503d970a40fcbed3aee780ab0c,efcc95f3-098a-4c75-b88c-387676481c79,2.0
FM-5254-WA,5254,WA,FM,2018-07-17 00:00:00+00:00,2018,Fire,UPRIVER BEACON FIRE,False,False,True,True,2018-07-17 00:00:00+00:00,2018-07-21 00:00:00+00:00,,False,53,063,99063,Spokane (County),18058,,2018071801,10,,2024-08-27T18:22:14.800Z,db9268c3500fdfc41761f690402aed633a25b9a5,2f40e847-570a-4b2e-b229-d0772307791e,4.0
FM-5253-WA,5253,WA,FM,2018-07-10 00:00:00+00:00,2018,Fire,RYEGRASS COULEE FIRE,False,False,True,True,2018-07-09 00:00:00+00:00,2018-07-11 00:00:00+00:00,,False,53,037,99037,Kittitas (County),18057,,2018071001,10,,2024-08-27T18:22:14.800Z,5d40467decdfd305b660e56a9c317a04469f2851,e319fb3d-dcc5-4cc0-ae3b-41ffd16e809f,2.0
FM-5252-CA,5252,CA,FM,2018-07-07 00:00:00+00:00,2018,Fire,HOLIDAY FIRE,False,False,True,True,2018-07-07 00:00:00+00:00,2018-07-10 00:00:00+00:00,,False,06,083,99083,Santa Barbara (County),18056,,2018070701,9,,2024-08-27T18:22:14.800Z,ea38ef98352065e0888494ba5132240de5130ea1,1e48671f-e9f0-46e6-9ddf-d0fef2ebc887,3.0
FM-5251-CA,5251,CA,FM,2018-07-06 00:00:00+00:00,2018,Fire,WEST FIRE,False,False,True,True,2018-07-06 00:00:00+00:00,2018-07-09 00:00:00+00:00,,False,06,073,99073,San Diego (County),18055,,2018070603,9,,2024-08-27T18:22:14.800Z,f4f2b1c300bdee0df4f985c1ef3e496939686c00,c16ba43a-cef0-4192-b5f7-1e899e4deff8,3.0
FM-5250-CA,5250,CA,FM,2018-07-05 00:00:00+00:00,2018,Fire,KLAMATHON FIRE,False,False,True,True,2018-07-05 00:00:00+00:00,2018-07-16 00:00:00+00:00,,False,06,093,99093,Siskiyou (County),18054,,2018070601,9,,2024-08-27T18:22:14.800Z,afa2987a9831468c672285160aa90fd0012d9172,ecf0d345-c1d2-4f28-be47-228502c451fd,11.0
FM-5249-CO,5249,CO,FM,2018-07-04 00:00:00+00:00,2018,Fire,LAKE CHRISTINE FIRE,False,False,True,True,2018-07-04 00:00:00+00:00,2018-07-11 00:00:00+00:00,2024-01-18T00:00:00.000Z,False,08,037,99037,Eagle (County),18052,,2018070501,8,,2024-08-27T18:22:14.800Z,5cb8c00e4b77fca0b5b7944c896d8a7e3f8602ac,5207c337-0477-42b0-806d-8b6fa50b43f0,7.0
FM-5248-UT,5248,UT,FM,2018-07-02 00:00:00+00:00,2018,Fire,DOLLAR RIDGE FIRE,False,False,True,True,2018-07-02 00:00:00+00:00,2018-07-22 00:00:00+00:00,2024-01-18T00:00:00.000Z,False,49,013,99013,Duchesne (County),18053,,2018070301,8,,2024-08-27T18:22:14.800Z,1b3a625c1f88d7929fce58d698a5efe61660171a,49d52a84-c128-4f17-9d37-dbb0c6bae3e1,20.0
FM-5248-UT,5248,UT,FM,2018-07-02 00:00:00+00:00,2018,Fire,DOLLAR RIDGE FIRE,False,False,True,True,2018-07-02 00:00:00+00:00,2018-07-22 00:00:00+00:00,2024-01-18T00:00:00.000Z,False,49,051,99051,Wasatch (County),18053,,2018070301,8,,2024-08-27T18:22:14.800Z,53e05704ff3a6a14ded945c317e65ff00e773fae,dd701f48-94ef-4cc2-974e-fcec985974ad,20.0
FM-5247-CO,5247,CO,FM,2018-06-30 00:00:00+00:00,2018,Fire,CHATEAU FIRE,False,False,True,True,2018-06-30 00:00:00+00:00,2018-07-06 00:00:00+00:00,2023-06-12T00:00:00.000Z,False,08,119,99119,Teller (County),18050,,2018063001,8,,2024-08-27T18:22:14.800Z,40d0dd7f31db9836fbfc19b57555990e4af770ff,fd151f51-9115-4f3c-9993-fc8abcfcf62a,6.0
FM-5246-CO,5246,CO,FM,2018-06-28 00:00:00+00:00,2018,Fire,SPRING CREEK FIRE,False,False,True,True,2018-06-28 00:00:00+00:00,2018-07-12 00:00:00+00:00,2024-01-18T00:00:00.000Z,False,08,023,99023,Costilla (County),18046,,2018062801,8,,2024-08-27T18:22:14.800Z,d5b17b7f649236265851a3e7af95a1adb153a322,a89cd707-f6d0-4d72-ac07-91dec6c92165,14.0
DR-4796-IA,4796,IA,DR,2024-06-24 00:00:00+00:00,2024,Severe Storm,"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES",True,False,True,True,2024-06-16 00:00:00+00:00,2024-07-23 00:00:00+00:00,,False,19,163,99163,Scott (County),24070,2024-10-22T00:00:00.000Z,2024062201,7,"F,K,W",2024-08-28T14:22:22.760Z,f8dd52c248fff86eaaf00dca382ab16db0f94075,c494fae5-9b2f-4e03-8e15-70ff8e209547,37.0
FM-5246-CO,5246,CO,FM,2018-06-28 00:00:00+00:00,2018,Fire,SPRING CREEK FIRE,False,False,True,True,2018-06-28 00:00:00+00:00,2018-07-12 00:00:00+00:00,2024-01-18T00:00:00.000Z,False,08,055,99055,Huerfano (County),18046,,2018062801,8,,2024-08-27T18:22:14.800Z,e1cc3ea42e631f0d2c4d158674da6726c8cfe3cc,2aa7e23c-1737-49fa-a769-8e3441fabcd8,14.0
FM-5245-CA,5245,CA,FM,2018-06-25 00:00:00+00:00,2018,Fire,CREEK FIRE,False,False,True,True,2018-06-24 00:00:00+00:00,2018-06-29 00:00:00+00:00,,False,06,089,99089,Shasta (County),18044,,2018062501,9,,2024-08-27T18:22:14.800Z,10ecc3c35945e7595b264251e7b30842398d13fd,1493c4c3-13c6-42c2-974f-a87872f1ed90,5.0
FM-5244-CA,5244,CA,FM,2018-06-24 00:00:00+00:00,2018,Fire,PAWNEE FIRE,False,False,True,True,2018-06-24 00:00:00+00:00,2018-07-06 00:00:00+00:00,,False,06,033,99033,Lake (County),18045,,2018062401,9,,2024-08-27T18:22:14.800Z,f03e754a14cbcb6d8953ee1ae8b0e895950c1b61,5cb1b98e-aca1-4ac4-9c3d-ada8c3537df2,12.0
FM-5243-OR,5243,OR,FM,2018-06-22 00:00:00+00:00,2018,Fire,GRAHAM FIRE,False,False,True,True,2018-06-21 00:00:00+00:00,2018-06-25 00:00:00+00:00,,False,41,031,99031,Jefferson (County),18041,,2018062201,10,,2024-08-27T18:22:14.800Z,d523700b844218a20ffdc06438cadf56c9e4d094,a94bc458-cbb4-4097-9fb2-beccd3c7a6a2,4.0
FM-5242-NV,5242,NV,FM,2018-06-17 00:00:00+00:00,2018,Fire,UPPER COLONY FIRE,False,False,True,True,2018-06-17 00:00:00+00:00,,,False,32,019,99019,Lyon (County),18040,,2018061801,9,,2024-08-27T18:22:14.800Z,99aa686f75904610823cb28d5887477043c64f9d,d813f0d5-0ef9-4813-b826-9d85c1881739,
FM-5241-WY,5241,WY,FM,2018-06-11 00:00:00+00:00,2018,Fire,BADGER CREEK FIRE,False,False,True,True,2018-06-11 00:00:00+00:00,,2022-11-30T00:00:00.000Z,False,56,001,99001,Albany (County),18037,,2018061201,8,,2024-08-27T18:22:14.800Z,27c8b90cdb2411d28fdad14cf77de6a326c95fd7,f78191c2-3ee0-4817-8e90-7656322a5feb,
FM-5240-NM,5240,NM,FM,2018-06-08 00:00:00+00:00,2018,Fire,SOLDIER CANYON FIRE,False,False,True,True,2018-06-07 00:00:00+00:00,2019-06-19 00:00:00+00:00,2021-06-30T00:00:00.000Z,False,35,035,99035,Otero (County),18036,,2018060801,6,,2024-08-27T18:22:14.800Z,df70cdaad9219d1a5e5f52d7eaaf47f25767f54d,410c4ccd-c090-4d09-9cc3-fa3767796505,377.0
FM-5239-NM,5239,NM,FM,2018-06-01 00:00:00+00:00,2018,Fire,UTE PARK FIRE ,False,False,True,True,2018-05-31 00:00:00+00:00,2018-07-31 00:00:00+00:00,2022-06-16T00:00:00.000Z,False,35,007,99007,Colfax (County),18035,,2018060401,6,,2024-08-27T18:22:14.800Z,fa78793f720b769e7915cc39000698b0bdf91014,9ac23f67-85d0-4787-8b67-2985c6ee64ce,61.0
FM-5238-AZ,5238,AZ,FM,2018-05-11 00:00:00+00:00,2018,Fire,89 EAST FIRE,False,False,True,True,2018-05-11 00:00:00+00:00,2018-05-13 00:00:00+00:00,,False,04,025,99025,Yavapai (County),18029,,2018051101,9,,2024-08-27T18:22:14.800Z,ef4f451998224af75c53d407e36d55577fef09d5,e191eb4e-3e09-43e1-a384-67a26e386023,2.0
FM-5237-TX,5237,TX,FM,2018-05-02 00:00:00+00:00,2018,Fire,MCDANNALD FIRE,False,False,True,True,2018-05-02 00:00:00+00:00,2018-05-14 00:00:00+00:00,2021-08-12T00:00:00.000Z,False,48,243,99243,Jeff Davis (County),18026,,2018050301,6,,2024-08-27T18:22:14.800Z,299a53a66abec907e0fb47d89b11515a96e3ddc2,66288ed4-c766-457c-934c-ccfda09bf237,12.0
FM-5236-AZ,5236,AZ,FM,2018-04-29 00:00:00+00:00,2018,Fire,TINDER FIRE,False,False,True,True,2018-04-27 00:00:00+00:00,,2020-12-09T00:00:00.000Z,False,04,005,99005,Coconino (County),18024,,2018042901,9,,2024-08-27T18:22:14.800Z,1d67082cc79df8f226a59e4311c6a69b89add143,9eb603c6-8937-4042-a078-0d8d5df3f53d,
FM-5235-TX,5235,TX,FM,2018-04-18 00:00:00+00:00,2018,Fire,MCCLELLAN FIRE,False,False,True,True,2018-04-17 00:00:00+00:00,2018-04-22 00:00:00+00:00,2021-08-12T00:00:00.000Z,False,48,179,99179,Gray (County),18021,,2018041801,6,,2024-08-27T18:22:14.800Z,fb7c62baa63b5a596d036efc1afe76c702feb3a1,b11f70b4-238c-412c-9951-447fee295194,5.0
FM-5234-TX,5234,TX,FM,2018-04-14 00:00:00+00:00,2018,Fire,335 FIRE,False,False,True,True,2018-04-13 00:00:00+00:00,2018-04-15 00:00:00+00:00,2021-08-12T00:00:00.000Z,False,48,253,99253,Jones (County),18020,,2018041601,6,,2024-08-27T18:22:14.800Z,6fdbfe0e747e56d196ada8e55f6d3409fe4c5704,4da0c5cd-e55e-4c77-8070-fa12f357863a,2.0
FM-5233-TX,5233,TX,FM,2018-04-13 00:00:00+00:00,2018,Fire,HARBOR BAY FIRE,False,False,True,True,2018-04-13 00:00:00+00:00,2018-04-20 00:00:00+00:00,,False,48,233,99233,Hutchinson (County),18019,,2018041401,6,,2024-08-27T18:22:14.800Z,a1f20e1adcf72354d1d709df3bd257fd8c03e1c1,28299f7c-1ce0-4f09-809d-ae900e8e94fd,7.0
FM-5232-OK,5232,OK,FM,2018-04-13 00:00:00+00:00,2018,Fire,RHEA FIRE COMPLEX ,False,False,True,True,2018-04-11 00:00:00+00:00,2018-04-24 00:00:00+00:00,2022-06-23T00:00:00.000Z,False,40,043,99043,Dewey (County),18018,,2018041302,6,,2024-08-27T18:22:14.800Z,27327a02653f1374611258260064d0f5ec26b812,77a96c94-844a-4046-b5a5-923178adc8d9,13.0
FM-5231-OK,5231,OK,FM,2018-04-13 00:00:00+00:00,2018,Fire,34 FIRE COMPLEX ,False,False,True,True,2018-04-11 00:00:00+00:00,2018-04-23 00:00:00+00:00,2022-06-23T00:00:00.000Z,False,40,153,99153,Woodward (County),18017,,2018041301,6,,2024-08-27T18:22:14.800Z,c62b9a4d6f6499e1279bddc97b36338c9e50e703,52f6c014-9023-4ceb-afd5-70246c9e3207,12.0
FM-5230-OK,5230,OK,FM,2018-03-16 00:00:00+00:00,2018,Fire,SHUMACH FIRE COMPLEX,False,False,True,True,2018-03-16 00:00:00+00:00,2018-03-16 00:00:00+00:00,2020-04-27T00:00:00.000Z,False,40,125,99125,Pottawatomie (County),18009,,2018031601,6,,2024-08-27T18:22:14.800Z,3a39f2868279f3197db4bea83ecd38d958b4030f,fb6f0a11-c7eb-4e58-9003-609cef6cce8b,0.0
FM-5229-SD,5229,SD,FM,2017-12-13 00:00:00+00:00,2018,Fire,LEGION LAKE FIRE,False,False,True,True,2017-12-12 00:00:00+00:00,2017-12-14 00:00:00+00:00,2022-11-30T00:00:00.000Z,False,46,033,99033,Custer (County),17147,,2017121301,8,,2024-08-27T18:22:14.800Z,78d882349e3ac1a0a2f2a1b1d5cc2f0a6f195bb1,fdb2a3ed-d0fb-4260-b208-a3da490663bf,2.0
FM-5228-CA,5228,CA,FM,2017-12-07 00:00:00+00:00,2018,Fire,LILAC FIRE,False,False,True,True,2017-12-07 00:00:00+00:00,2017-12-16 00:00:00+00:00,,False,06,073,99073,San Diego (County),17145,,2017120801,9,,2024-08-27T18:22:14.800Z,2c648d00efab8e2d709dd0e70fa3f35295679fc8,d36a2e51-12a8-4a87-adaa-6efb1d89ce59,9.0
FM-5227-CA,5227,CA,FM,2017-12-06 00:00:00+00:00,2018,Fire,SKIRBALL FIRE,False,False,True,True,2017-12-06 00:00:00+00:00,2017-12-15 00:00:00+00:00,,False,06,037,99037,Los Angeles (County),17144,,2017120602,9,,2024-08-27T18:22:14.800Z,a517bd3e704ed150737a8527753740103305e2e0,1d72391d-5049-4fb2-bec5-f3b602875c00,9.0
FM-5226-CA,5226,CA,FM,2017-12-05 00:00:00+00:00,2018,Fire,RYE FIRE,False,False,True,True,2017-12-05 00:00:00+00:00,2017-12-14 00:00:00+00:00,,False,06,037,99037,Los Angeles (County),17143,,2017120601,9,,2024-08-27T18:22:14.800Z,1c2c38d851967efb5338a9251fe359e5576e7a54,afb8cffa-d749-426f-b326-968b8fc6c458,9.0
FM-5225-CA,5225,CA,FM,2017-12-05 00:00:00+00:00,2018,Fire,CREEK FIRE,False,False,True,True,2017-12-05 00:00:00+00:00,2017-12-14 00:00:00+00:00,,False,06,037,99037,Los Angeles (County),17142,,2017120502,9,,2024-08-27T18:22:14.800Z,b07cc3cbda9d4697e9190faf738d504a20771cde,8b445dba-2192-442f-8171-ffe1ce65533c,9.0
FM-5224-CA,5224,CA,FM,2017-12-05 00:00:00+00:00,2018,Fire,THOMAS FIRE,False,False,True,True,2017-12-04 00:00:00+00:00,,2018-10-23T00:00:00.000Z,False,06,083,99083,Santa Barbara (County),17141,,2017120501,9,,2024-08-27T18:22:14.800Z,e369f898786e42d73a9078cc9604402ae1ebd157,c150900e-984e-4282-b2b1-7db9d25ac4dc,
FM-5224-CA,5224,CA,FM,2017-12-05 00:00:00+00:00,2018,Fire,THOMAS FIRE,False,False,True,True,2017-12-04 00:00:00+00:00,,2018-10-23T00:00:00.000Z,False,06,111,99111,Ventura (County),17141,,2017120501,9,,2024-08-27T18:22:14.800Z,534670d3213ae317eac4ab072f59f5d37fd451ac,d181ed32-6a79-4cf0-b9b4-97b79529f16c,
FM-5223-CA,5223,CA,FM,2017-10-09 00:00:00+00:00,2018,Fire,CANYON 2 FIRE,False,False,True,True,2017-10-09 00:00:00+00:00,2017-10-20 00:00:00+00:00,,False,06,059,99059,Orange (County),17134,,2017101003,9,,2024-08-27T18:22:14.800Z,03f43318b89792c21ca7249a03eefef5a5a7fffb,96d590f4-a191-47f8-9007-230a99997fa8,11.0
FM-5223-CA,5223,CA,FM,2017-10-09 00:00:00+00:00,2018,Fire,CANYON 2 FIRE,False,False,True,True,2017-10-09 00:00:00+00:00,2017-10-20 00:00:00+00:00,,False,06,065,99065,Riverside (County),17134,,2017101003,9,,2024-08-27T18:22:14.800Z,0dc2a123ad131cb3640961320e314a3be0bbd65e,0f992477-78eb-4fef-86c8-589e0ccb91ab,11.0
FM-5222-CA,5222,CA,FM,2017-10-09 00:00:00+00:00,2018,Fire, PARTRICK FIRE,False,False,True,True,2017-10-09 00:00:00+00:00,,2018-01-10T00:00:00.000Z,False,06,055,99055,Napa (County),17131,,2017101002,9,,2024-08-27T18:22:14.800Z,4a57f59d9267f171fb719c8b8cd348aad2756816,324df309-9aaa-4c9e-bd99-b2d1d864bede,
